Unnamed: 0,text,label
13839,@USER_________ right now he's just got Flovent twice a day for maintenance.,1
2949,@USER_____: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.,1
15390,Starting my 14 day Nexium plan. Heartburn be gone,1
6548,"For causal inference, the VRA debate raises question of effect under treatment (""Prozac"") vs effect after treatment (""Cipro"").",1
14274,@USER_____ I get mine in the Czech Rep. Less than 5 Yoyo for Symbicort and Ventolin. The way it should be. 85 at home for Symbicort. #pricey,1
6256,"he'd say,""you would need fluoxetine or gabapentin to sooth the inner cranium, i will locate some for you to live long and prosper baby.""",1
13966,warning: lunesta tweets coming soon,1
11664,“@USER_____: “@USER_________: adderall had me walking into math class like HTTPURL________________ 😂😂” @USER__________,1
5686,"In my next relationship, i'm gonna make them take Xarelto because i wanna go to New Zealand",1
10770,@USER______ it's just so FFing weak. When The Times UK exposed thalidomide in 1972 they exposed their own  investors and lost 60% of revenue,1
4902,And by Molly I mean vyvanse lol FUCK SLEEP,1
1876,days like this make me question why i ever stopped taking paxil.,1
7001,i started wearing nicotine patches as a way of easing myself into a smoking habit. #teamfollowback,1
10317,shoutout to caffeine and adderall for being the only two reasons my gpa isn't in shambles.,1
1270,@USER____ @USER_______ @USER___ @USER_________ lol good ol anger management my pills are lamotrigine,1
13790,INDIA PRESS-Ranbaxy may lose heartburn drug Nexium exclusivity - Business Standard,1
10569,doctors are still recommending fosamax &amp; other bisphosphonates to prevent osteoporosis.these drugs can lead to necrosis (death) in the jaw.,1
4845,@USER___ hmmm I have these pills theyre called trazadone theyre like 100 mg but they work if you want I can give them to you,1
10007,are there any on-call doctors or pharmacists on twitter?? my body is in mutiny because of ciprofloxacin at a very inconvenient time.,1
11055,@USER__________ @USER___________ @USER_________  I am pre dibetic but had no energy.Dr put me on victoza feel 100% also on high protein,1
5978,took my humira late... has anyone had worse pain in doing this?,1
12151,not a surprise given Tecfidera...$BIIB Tysabri monthly sales down ~10% from May and weakest month since Apr '12,1
13691,is it ok to take loperamide with chocolate milk? lol,1
16420,i think i'm goin to back off that nuvaring,1
1819,@USER_____ Was doing ofloxacin q3 hours first day now q6 hrs… has responded.,1
5551,"if u aint got a lozenge, use some lime juice and swish it around or use rum or lime and honey",1
15315,exelon must be spending peco customers' money on illinois.  never have phila area residents have had so many power outages!  outrageous!,1
6271,"""that seroquel kickin in!""... ""then go home!""",1
1713,"@USER____ I had a patient ""allergic to all antibiotics expect Levaquin & Cleomycin (sic)""",1
7660,rt @USER_________: remember people those on cipro keep in the shade or apply your high sun screen ☀☀☀☀ #cfpositivity,1
15886,"The FREE list includes over 2 dozen 90 day supplies.  Also, generics Lipitor, Plavix, Flomax, Proscar, Cozaar, Hyzaar, Lexapro, Effexor XR..",1
9562,"zoloft and paxil andbuspar and xanax, depacon, chronophin, prozac. ativan calms me when i see the bills. these are a few of my favoritepills",1
11246,Thank god for victoza,1
3732,Vyvanse + day drinking = not a good idea. Whatever..,1
13572,Oxybutynin weekend,1
4722,"@USER______ vyvanse, red bull, cheap beer, even cheaper bourbon, and 1 meal of 2 pizza lunchables a day.",1
7046,"@USER___________ i can understand that, the trazodone are a top-up anti-depressant, so they're not addictive, my other ad don't cause sleep",1
9031,gfd i want some seroquel now,1
7810,"SARI: trazodone (sedation, orthostatic hypotension).. NaSSA: mirtazapine (sedation, weight gain, less GI and sexual)",1
4435,Are there any good quality studies comparing venlafaxine and fluoxetine?,1
11553,"@USER_____  as an adjunct. i agree. very small amounts are all that is necessary.  seems to potentiate my norco, gabapentin and cymbalta.",1
16273,.@USER_________ @USER____ @USER_______ The best Q&A discussion was about how $AMGN promotes Humira FoB while also detailing branded Enbrel.,1
15045,"spam just laid a fart, and diovan tyler netsec sheep are grit for the snot. bonnie bitcoin mining harry styles",1
5456,"Holy shit, the Xarelto commercial was a full two minutes of disclaimers about bleeding.",1
7760,my dog might have to start taking prozac #lol,1
3479,@USER____ get seroquel and forever sleep.,1
7082,"cold turker cymbalta wasn't very civil, either.",1
13050,Soooo tired...2 diclofenac then sleep #goodnight,1
8807,@USER________ get yourself some trazodone.,1
9770,@USER__________ google it. weird phenomenon. can happen to anyone. started when i was 19. more likely if i take seroquel.,1
6517,I quit Alcohol & nicotine right now!!,1
2982,@USER_____ I do! :) well mines is called fluoxetine but its just another name for it! :) I've had no problems or side effects at all!,1
3167,@USER___________ I'm not sure. Took Effexor and then Celexa before this stuff.,1
7322,i am working on an independent review on the ebm behind memantine (ebixa),1
16214,4 freakin capsules of Loperamide today -_-,1
8849,@USER__ there is medicines like fluoxetine but it cant gives you immediate effect also,1
12209,1. the athletic one this girl was born to kick your ass in any type of sport known to man. she fucks like a track star on adderall also.,1
8567,taking vyvanse so i can stay up all night studying,1
6187,“@USER_________: depression hurts.” cymbalta can help!,1
14349,@USER______ do you use any inhalers for your respiratory issues? i used symbicort but switched to dulera. i have albuterol for emergencies.,1
12883,"@USER_____ Hope you are feeling better. I did know you were asthmatic, I am too. Have Ventolin etc if you need any emergency supplies.",1
7043,"@USER_________ high dose pregabalin, and duloxetine  here. wheeee drugs mh ^5 :d",1
1101,"@USER__________ Venlafaxine gave me horrendous nightmares, & coming of it was horrific.!",0
3693,#thankyounhs for paying for my tysabri treatment!,1
8677,@USER_________ i'm upset with someone. (not you) waiting for the quetiapine to kick in while watching qt x,1
4676,"@USER___ have you seen Pitch Perfect? It will cheer you up(I am not lying, it's now being prescribed instead of fluoxetine for depression)",1
16068,I gotta go RT @USER_______: shit mad sexy when a honey takes out her nuvaring in front of you right before you bouta beat.,1
6186,@USER___ paxil in pudding. down the hatch! HTTPURL_______________,1
10186,What Will The Probe Into The Brilinta Trial Mean For AstraZeneca?: The parade of investigations launched by government agencies into ...,1
12993,@USER____ HRT stuff (Casodex and Spiro) + Avodart and Minoxidil,1
15484,are selling sparkling mortal instruments you farted stretch bliss turd the killing imodium ad bob newhart mickey mouse maze,1
5760,@USER________ I've been on it (alongside quetiapine) for two years but just getting stable. Really would prefer not to mess with my...,1
10551,"with as bad as my sleeping habits were over spring break, red bull &amp; adderall might be my only option to get me through the week.",1
7922,"@USER_____ ooh what do you take?  I'm on 375mg venlafaxine (Effexor) and crap on a cracker, I look cracked out lmao",1
2685,Neoadjuvant chemotherapy with or without zoledronic acid in early breast cancer: a randomized biomarker pilot study  Clinical Cancer Resear…,1
10033,Thankfully my nan turned down the thalidomide pill in the 60's,1
10633,@USER______ @USER_________ there better be a fucking lyrica there....,1
14747,denosumab for bone mets. approved in cda for prevention of skeletal-related events. blocks rank&lt;-&gt;ligand binding  #palcarecongress,1
8743,Slow down! You sound like the end of a Cymbalta commercial!,1
8161,@USER_____ oh i wasn't referring to myself. i'm a geodon fan. ;-),1
16524,@USER________ true life: I'm out of advair,1
8824,"i have spent far to much money today and i know it, think it is time to increase the #olanzapine, at least my shrink will be happy :-)",1
15865,Just gave Landon his first dose of Miralax,1
4482,She sells lozenge-shaped logicians on lingerie futures at the seashore.,1
11647,Did you know that there are new blood thinners available e.g. Xarelto and Pradax that don't require stringent diets/regular blood tests?,1
2276,@USER______  I think this whole thing is out of control. Thanks to you I am on Victoza and doing great.,1
17111,"Permax RT @USER_____: @USER_______ In case you missed this: Danny Welbeck is going to Arsenal. Good luck, Welbo! pic.twitter.com/OMrO7JIsi2""",1
14616,"@USER____ it is completely crazy. amgen has a program that makes enbrel free for some people, at least. HTTPURL_______________",1
10199,@USER_____ I have run out of lyrica and my downstairs clinic is closed on sundays. Help.,1
12027,"maybe i need this latuda since i'm ""bipolar... *calls doctor*",1
15544,@USER______ instead of studying when I took adderall I played 9 straight hours of league and won every game,1
15075,That the proteasome inhib Bortezomib used to treat multiple myeloma causes neuropathy tells us that UPS is vital for neurons @USER______,1
5395,"@USER___________ >Funny blog Dan. Currently taking Avonex, but considering taking Tysabri soon, also given the option of taking those pills.",1
7947,"@USER_______ Another one for you, Women Prepare yourself for @USER__________ with The Gag Lozenge Now Availablepic.twitter.com/h06vECTyCx",1
186,"@USER______ @USER___________ Cipro crippled me. You should also stay away from all other antibiotics in the same class (Levaquin, Avelox...)",0
4156,"@USER__________ How ya doing, off the prozac. I'm not too bad, about 3 wks now.",1
4441,@USER__ ugh wish i could and then we would hang out and listen to cool music,1
8256,i keep my weekly to-do lists after they're all crossed out as a record of the things i've done .. i think i need more prozac,1
12485,I need to add diclofenac and paracetamol to my office drawer pharmacy :/ #MidThirtiesLife,1
16513,@USER_________ @USER_________ can you get imodium there  also?,1
16753,"@USER_____: Lmaoo @USER_____: Guys,I'm not breathing well""""u need ventolin ?",1
10235,Not even an adderall could make me want to do this homework right now,1
6348,@USER___________ do you still take quetiapine?,1
7231,@USER_________ So very sorry. That's alarming about #cipro. Keep your head up and thanks for bringing to my attention!,1
5840,channel 4 confessions of an alien abductee!!! wtf? someone pass me the zyprexa....,1
2614,This time I have olanzapine if necessary :3,1
6452,@USER________ I think he's practicing with a lozenge in his mouth... to ease the fans into this transition.,1
8672,"@USER____ unfortunate thing with many anti-d's, i found effexor xl appalling! what you moving on to?",1
921,"rt @USER________: what i lack in money and personality, i make up for in paxil induced impotency",0
5685,"@USER___ it's really a great drug, great that her insurance will cover as it costs a lot more than Zometa.",1
10818,@USER_____ pregabalin + shortwave diathermy + cervical traction,1
15942,how many tv's does dudley moore have? is kirstie alley smashing imodium ad in four queens? why is my diaper filled with brainy ramen?,1
15108,6:50 PM 10TV showed the Spiriva ad w/the elephant who got to go for a ride in a convertible. He visited a car show. He squeaked. I melted.,1
15636,@USER___________ ask them about metformin,1
3222,Not to far from depression..... Fuck cymbalta !,1
3831,"Why does Batman talk like that...? Needs a lozenge, maybe? *tangled in thought*",1
16445,"If you have any Aubagio experiences, please share!",1
7253,Prozac <<<<<<<,1
14490,"Kalo disuruh pilih antara branded stuffs sama beauty & youth,aku prefer banget looks beauty & youth :D",1
7758,@USER_________ @USER_________  that doesn't make any sense at all. stop. and you get liquid with no nicotine.,1
11452,i can finally pronounce metoprolol without sounding like an idiot. #yes #nurseproblems #rn,1
701,"@USER_ you want bad withdrawl, effexor had that..evil stuff for me...never again. i strongly believe it caused some memory damage for me. :(",0
9855,because....... fluoxetine.... i mean....,1
12844,seriously love the Viox girlspic.twitter.com/vZpqOfwPbq,1
16051,"The Meridia beaded collar is complete! These are somewhat bleached looking unfortunately, better pictures to follow shortly :-)",1
15237,"Lunesta in Hand; My yard is full of leaves, feel free to come & get them, I don't need them they are dry & crunchy & I like soft & subtle",1
3459,#isth2013 #rivaroxaban cost effective alternative to standard of care in pulmonary embolism and prevention of recurrent DVT and PE in UK,1
1510,"@USER_________ @USER___ I hope you are doing better now. Yes, a small dose of Cipro a few years ago did get me two or so years of problems.",1
3143,"@USER________ omg!what did they put you on something like risperadal, zyprexa or even worse.. clozaril?",1
15382,@USER______ What r ur Exubera flashbks? I'm a journo writing article on Afrezza f/@USER_________. email me at jklling@USER_.com,1
11660,"@USER_________ Does Victoza really help the liver pancreas through lower glucose, or does it merely work on peptides or something else",1
3547,"Happy Birthday Prozac!! 25yrs ago, Eli Lilly’s Prozac (fluoxetine)became the 1st selective serotonin reuptake inhibitor (SSRI) to the market",1
3024,@USER_________ @USER__________ @USER______ black boxed warning. I believe this was a drug company bribe to open up the market for Geodon,1
493,"@USER__________ I can relate to the olanzapine lbs, but you'll be great!",0
3412,wishing my mate X all the love in the world and best wishes for his first #tysabri treatment tomrorow #MS #blessings,1
1814,ha! take that ciprofloxacin! last time i'll be taking you! #freedom,1
8530,“@USER_____: bananas contain a natural chemical that can make a person happy - the same chemical found in prozac.” @USER___ and u hate them😂,1
12276,it sucks my tysabri treatment till the end of the month.,1
3189,"@USER_________ ""fluoxetine (Prozac), is the only medication approved by the U.S. Food and Drug Administration (FDA) for treating bulimia""",1
9610,@USER________ @USER________ oh i'm on sertraline and trazodone,1
15880,when 9 yrs of friendship gets replaced by a suboxone head lol,1
10815,@USER_____ didn't merck sell saphris to forest in jan?,1
7730,"@USER_______    oh yeah, no, i'm the same.  trazodone helps though at times!",1
9795,i need just one bottle of trazodone and a few hours alone for them to take full effect. done.,1
106,@USER_______ not getting any better here so dragging myself to gp. i'd rather be mad than comatose! hope ur doing ok #quetiapine,0
6254,"rt @USER_______: hey, if you're first antidepressent doesn't work, why not have the drug whores add pristiq?!?!  or you could eat some real…",1
16983,"@USER_______ Agreed. With cost-savings sought, this and the 2028-29 Enbrel patents may help drive legislation changes, but quite a minefield",1
8865,@USER_____ Could be worse. #dabigatran,1
14954,".@USER__________ @USER________ Hi Re: 'Velcade Three' you said Velcade was for 'bone cancer', it's for multiple myeloma a bone marrow cancer",1
4691,Viibryd has a half-life of less than 25 hours.,1
2477,"@USER_______ My dad sang Cat Scratch Fever almost everyday, always on about 2500 mg of Effexor. Glad to know you.",1
12629,ape nk jadi lahai antara foothill gals and group 😂😂😂😂,1
3001,Tell Trapper one of the Smith Bros has a lozenge for him. Too much beard? #smackoff,1
16351,@USER_______ i wish. albuterol is cheap. advair. around $500 a pop w/o insurance,1
1570,Irritation hurts...cymbalta can help #Problems @USER____,1
3565,Expecting increased concerns from patients on #Victoza #byetta & #januvia following #dispatches on @USER____ tonight.   @USER___,1
12971,@USER____ yeah. Sorry! It was confirmed by a test. Got tamiflu but missed a week of Kinder. #teamflushot,1
15761,"aurogra is a sildenafil citrate medication, helps by increasing the blood flow to the male organ so that leads to an effective erection.",1
10346,Too bad the adderall that I had set for tomorrow morning got left in my bra and melted to it during the show.. #ratchet,1
6289,@USER_____ @USER____ -generic drugs as effective as amgen's enbrel for arthritis- @USER____ -: a blockbuster drug made b...  @USER_______,1
5214,I haven't taken my fluoxetine in four days.,1
3085,@USER________ oh geeze lol well i wish you luck on getting a prozac lol,1
11722,"@USER________ @USER__ studies do suggest hazard, and there's circumstantial data that it's bad to humans/pets. Don't want thalidomide again.",1
132,@USER_____ need to switch bc def allergic to cymbalta :(,0
8519,the only time i willingly talk to them is when i'm on vyvanse &amp; i havent taken those in almost 2 years o:,1
1098,why must i be so tired. this spell better just be new med beginnings &amp; go away! #tysabri,0
12717,@USER_________ u need loperamide,1
11235,WEIGHT LOSS CAPSULES BETTER THAN REDUCTIL ANTI OBESITY!!!  INQUIRE NOW...,1
17070,"@USER_____ That’s right! I “saved” $180 w/ins, and co-pay of $30 or so.  Used to be much less. Symbacort? Replaced Advair for me. @USER____",1
3738,"@USER__________ if I'm talking 2a little pen,then I certainly need highest dose of quetiapine! U r so dear 2me o'pen! Can't live without u",1
12391,i never fucking want to hear the fucking word suboxone ever fucking again,1
17072,"Just tested positive for the Flu, Type A. Yep, this will force me to take it easy this week. Tamiflu here I come. #ugh",1
16405,@USER____ haha Dang you must have it bad! I never had to go through that. You use advair or no?,1
9676,rt @USER__________: release of eliquis blood clot preventer story - reuters ...,1
4166,"Fluoxetine, do yo thang",1
581,have taken the trazodone dose back down. simply cannot put up with feeling tired all day!,0
15234,antara speaking sama grammar ;(,1
3339,@USER_______ more like seroquel nation,1
5787,@USER_________ @USER________ Guys! You are delusional! You should seek help!  Risperdal or Zyprexa would do the job!,1
6249,lamotrigine may be of interest for both prevention and treatment of brain metastases of her2+ breast cancer.,1
15825,"so i woke up early, and i'm like, omg it's a whole day to romp around in.  i'm feeling exuberant now that the prozac has kicked in.",1
2374,@USER________ Conte's twitter said the testosterone is taken via troches (lozenge) said you can pop them like life savers,1
6205,i would love a throat lozenge,1
11651,"@USER_______ says: ""Sally Field looks good.  Her Boniva (tm) must be working."" #onlyoscarstweet2nite",1
16666,Just realized that Motown music makes me think of Crestor and similar drugs. Thanks pharmacuetical ads. #marketing,1
14374,@USER_ @USER______ @USER____ Give him some Nexium & send him home #whocares,1
12659,this adderall / OxyContin commercial just annoyed me,1
52,"@USER_______ quetiapine made me eat all the sweets, the sour ones seem to help with the dry mouth",0
5891,niggas in my hood tryna smoke u like u nicotine,1
5385,Gamma-aminobutyric acid is an inhibitory neurotransmitter which helps to control aggression and eating. . Mine is broken @USER____,1
12842,@USER_____ thanks I've got symbicort at the mo but doesn't seem to be as good,1
541,i don't like taking seroquel at night. makes me crabby the whole time the following day. something about feeling sluggish and groggy. aargh.,0
13514,$SCMP Sucampo Announces Settlement Agreement That Resolves Patent Litigation in U.S. Related to AMITIZA From our Stock News Alerts App,1
14443,Bout to have an adderall free break !,1
8314,Being yummy helps too... RT @USER_____: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.,1
5120,@USER_________ is he on prozac?,1
6353,@USER_____ @USER____ -generic drugs as effective as amgen's enbrel for arthritis- @USER____ -: a blockbuster drug made b...  @USER_______,1
16649,@USER____ lunesta and take it to match your sleep timing to when you land.   Landing at 6 am local time? Take lunesta at 7 pm equivalent,1
3207,@USER______ that sounds like a sports coupe Effexor.,1
14962,AM snack: 12 hour Sudafed B-Complex 1000mg Vitamin C Antihistamine Delsym Shots of Fluticasone Propionate  Ready 4 some football! #BearDown,1
14098,Thank god for Imodium and Gatorade,1
5236,@USER_______ ...my mum on Humira for her back. Fingers crossed for the both of you :) xo,1
11772,"reading through several articles of the german medicines law...jesus, why did i wanted to write about thalidomide again?",1
12030,Please! Look up the victoza commercial!! Most ridiculous thing ever!,1
12442,@USER___ harm reduction! Cheaper alternative that allows users to return to normal functioning. Suboxone costs even more.,1
4939,"@USER____ Rely on my tweets as much as HF pts rely on metoprolol succinate, carvedilol and bisoprolol! #lowermortality #NAPLEXTipOfTheDay",1
11449,"@USER___________ no. diagnosed april, stage 3 of 7. on namenda supposed to slow process.not a fast disease. symptoms began yr ago.",1
12562,"Plaintiffs: Prilosec/Nexium settlements were""single, indivisible"" deal linking Nexium case to release of Teva’s $100 million Prilosec dams",1
15625,"If I get lucky, I'll only be subject to the typical NuvaRing failure stories my co-workers like to throw out there. #smh",1
2288,Who will hook up and who overdoses this week on It's All Gone Fucking Wrong? We will need a couple psychiatrists with unltd Seroquel.,1
2384,"With $JNJ #CEO Alex #Gorsky career of corruption (#Risperdal , #hips , #Levaquin , #bribery , #fraud and flat out #stealing ) maybe #resign?",1
6082,@USER__ meant to tweet you today...did all work out with your meds? did u start the lamictal?,1
6244,im in bed - agonizing pain kidney infection #4. last week i was on nitrofuran. today cipro. blood in my urine. i need to see  urologist now,1
12175,@USER_______ i finished copaxone 3 years ago. it didn't really work for me although i felt good on it. did 2 years tysabri and started,1
3062,Ann had a Tysabri infusion & an interview/medical with ATOS regarding DLA. Guess which experience was least joyful? HTTPURL______________,1
507,"@USER__ Yeah, Pristiq is a different formulation or something of Effexor. So similar withdrawal stuff :(",0
13559,"waiter: ""the never ending pasta bowl comes with your choice of metformin or a side of insulin."" american: can i substitute more breadsticks?",1
4257,"Yeah. The vet is prescribing my dog Prozac. Great. Ummm, really, this is happening in my life.",1
10768,"me (to patient): it's time to take your medicine, here is your neurontin pill. patient: i'm not taking a rotten pill!!! #thingsmypatientssay",1
14857,"@USER_________ I had this prob 5-6 yrs ago. Doc said sleep cycle messed up, put me on Lunesta for a month, did the job. May need that again",1
9902,got my effexor refilled today. i've been without my medicine for over a week now. tomorrow should be interesting. bring on the symptoms..,1
12904,@USER_________ So at the very worst take your metformin and stretch? ;-),1
5465,"#Tysabri was fine,  #patienttransport is a bit of a mare",1
8552,ima botta beat my brother if he dont shut up about my damn cymbalta,1
1777,Burning down the nicotine armoire,1
16089,@USER___ Pretty much!!! Cannot wait till my shot treatments are over and I don't need the Symbicort anymore.,1
9620,@USER____ I'm just wondering how much Quetiapine I can take in one go to knock me out???,1
4761,Whenever I take a vyvanse I remember why I hate them,1
9460,off home... that'll teach me to miss a venlafaxine dose. thanks nhs for your cost cutting exercise.,1
7888,@USER________ what is he taking? i'm not taking my fluoxetine if he wants some,1
6421,thank jesus for trazodone,1
4604,Trazadone is the only thing that helps me sleep at night,1
10142,stdssss.... shit to do!! baking like nigella on speed for the big #ms bake sale tomorrow to support @USER_______ p.s needing tecfidera,1
12430,@USER_______ Imodium can help clog you up but that just delays the inevitable. Unfortunately it has to come out sometime!,1
2283,@USER_____ i need paroxetine 40mg but I rang the doctor and can get 20mg tomorrow and another box of 20mg thurs so will cling to these!,1
7232,there's not enough prozac in the world to help you sir #realitycheck,1
9640,@USER_____ @USER____ -generic drugs as effective as amgen's enbrel for arthritis- @USER____ -: a blockbuster drug made b...  @USER_______,1
1220,accidentally asphyxiating yourself trying to suck a throat lozenge when you have a stuffed nose. #that,1
5354,goes well with the CIPRO docs RT @USER_______ Yes RT @USER_: Jameson to say tgifpic.twitter.com/hOSZqbCLoi,1
1707,"@USER________ it is but i dont know if its due to the lamotrigine, baby brain, dissociation or just forgetfulness, its concerning. Xx",1
1966,"and for depression, anti-depressant drugs such as prozac, work by increasing the activity of the brain neurotransmitter serotonin &amp; this",1
7207,"@USER__________ @USER__________ Trazodone, baby. Trazodone and ambien - a busy mind's best friend.",1
2360,slutty fluoxetine,1
12460,"@USER__ As the 10th anniversary of the Vioxx recall approaches, let's remember the scores of thousands of people Merck slaughtered.",1
548,just took seroquel. now i'm freaking out that i will end up sleeping 15 hrs and miss my 12pm appt tomorrow,0
12567,"episode now means 'a vehicle for beer, cell phone, and lunesta advertisements.' @USER_________ #tvsucks",1
4889,"If I have to wind up going without my baclofen for a few days, its gonna suck & swallow too :(",1
1991,PBS listing 'imminent' for novel oral anticoagulants dabigatran (Pradaxa) and rivaroxaban (Xarelto)  HTTPURL______________  #dabigatran,1
14588,Vyvanse makes me much more studious than focalin or adderall.,1
13195,@USER___ aw man that's a bad idea. get some imodium also,1
7936,“@USER_____: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.”,1
1523,the fluoroquinolone syndrome &lt;-have you experienced side effects from taking quinolones antibiotics (e.g. cipro) ?,1
7096,fuck i need to fill my vyvanse. add like a muthaaafuckaaaa,1
9949,"@USER______ :( :( you need a cuddle, paxil, xanax and your doggie",1
1163,@USER_______ vyvanse and adivan....its ws a crazy night my heart stopped for like 36 seconds. woke up in the mental hospital.,0
15238,"@USER_____ @USER___________ Gotcha, and read it, I didn't know it was a Exelon site as I am a share holder of Exelon, thanks for the input",1
4891,Oh poop fridge gone mental & is freezing everything -on plus side my #ensures will be very cold - thank f**k not still on #humira #crohns,1
12599,I can't afford $120 for 3 months of Januvia I guess I'll just die as he forks over $210 cash for 4 Viagra. #smh #priorities #pharmacyprobs,1
9070,@USER_____ thanks! my supplier doesn't have sertraline :(. is venlafaxine bad? ;). want to keep the hypomania going -s'all that matters lol,1
274,@USER_________ missing a day of meds is never fun. i get migraines if i don't get my effexor. do you just get super tired?,0
10676,doc out of pristiq smpls.began effexor. so ill.@USER__ rang.got prog 2 aid w/meds but not pristiq.cant pay $200/mth so i stay sick.tks pﬁzer,1
2768,in the perfect mood to start Crackin Out The Funnies. jk im just too lazy to find my trazodone so im being a nuisance everywhere,1
3618,"“@USER_________: When depression hits, Cymbalta can't help” I need Cymbalta lmao",1
6154,background info: about two weeks ago i posted about fluoxetine... HTTPURL_______________,1
8246,“@USER_____: bananas contain a natural chemical that can make a person happy - the same chemical found in prozac.” @USER_,1
11805,rpssupport: new: gov decides temazepam to lose rx requirements exemption #2014 sad times when you're actually interested to see this.,1
7252,"Advice to small businesses, pay your Cipro Annual Returns @USER_________""lot of Smme don't have full info about this development.",1
1689,Must need a #DoctorWho fix. The music from this Humira commercial reminds me of the music from the episode The Idiot's Lantern.,1
6184,@USER______ I'll be on 600mg of Quetiapine for the next 5 nights. I might never wake up again! X,1
3186,"When prolia and balmex for adults are the products marketed at you on TV and on the net, it's time to make some changes.",1
1835,@USER________ it sort of can. :( You treat RLS w dopamine agonists. Olanzapine is a dopamine antagonist.,1
5080,@USER______ My childhood friend with #crohns did well on enbrel for years before it stopped working (price unbelievable here in US),1
8233,"My midnight snack consists of 40mg Pantoprazole, 40mg Paroxetine, 0.5mg Clonazapam, and 400mcg Beclo-Aqueous. And sometimes cheesies.",1
10984,One month from today. I will be 29 years old. Sooooo olddddd. Time for my Boniva and walker.,1
4080,*batman voice* do you have a lozenge,1
1431,@USER_____: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.@USER__,1
14307,I asked my brother for some pain killers he got & asked if oxycodone was stronger than ibuprofen... apparently I can barely handle ibuprofen,1
12016,Anybody else find Tysabri treatment has positive signs first up but then wears off in the last week before next treatment? Would luv to know,1
8206,@USER___ oh and forgot to mention i will also have a ground up paxil and 5 mg of propanalol.  deelishus! ;),1
9008,color coding the drinks at work #vyvanse problems HTTPURL_______________,1
3630,It is time for a Prozac,1
16163,Sandro Vento UB presents results ENCORE1 study: 400mg efavirenz non-inferior to 600mg over 48wk study&fewer side-effects #BOTSHIV2014,1
11333,this and adderall this morning >>pic.twitter.com/HuR2n2gk0e,1
5213,#PaulaDeen may have been paid $6 million for her endorsement of Victoza. Drug Maker Suspends Deal With Deen --HTTPURL_____________________________________________________________________________________ …,1
990,18.08 day 11 rivaroxaban diary intense back pain  at a funeral from 10.30am.  paracetamol eventually took it off. very weak and aching knees,0
5010,"@USER_______ faaanks, me either, it's way beyond my brain ability, my lozenge interpenduncular fossa has no idea",1
14872,cedar valley vineyards brings together hispanic coconut essences and a incomprehensible albuterol finish in their 1994 bordeaux. #che,1
11403,@USER_________ Viibryd is a wonder drug for a loved one of mine.,1
4700,fuck your stupid fluoxetine,1
10143,"new meds, saphris asenapine wafers. anyone have experience? #bipolar #mentalhealth #moodstabilizer",1
3289,@USER__________ True. Glad I read it. I had my Prozac back then. Winter may be coming. Will anyone be left to get cold?,1
5380,Results of Amplify trial showing benefits of #apixaban presented today at #ISTH2013 meeting in Amsterdam where I have been.,1
14413,gonna go buy some lunesta and nyquil then pass  out goodnight,1
10978,@USER_____ nah. i’ve had these for many years. they got worse when i was pg w luz (that’s when i was diagnosed). i take metoprolol to keep&gt;,1
4154,EFFEXOR IS THE WORST DRUG IN THE MOTHER FUCKING WORLD JESUS GOOOODODOFASDFOSDFOSDF,1
2756,"@USER____ Before Lamictal, I was writing ~2k an hour. Post Lamictal, I was lucky for 200 and still seized after just a few sentences.",1
12013,boniva makes your bones strong and it also turns your blood into electricity.,1
173,i'm crazy! gee i wonder why! thats it! i got a whole canister of seroquel xr! i'm going to start throwing them at higher educated people!,0
9751,"got my supplies: lozenge, chocoloate and mentos! gotta cure my soar throat first.",1
16092,Anyone else seen the new Symbicort TV ad with the wolves? <3,1
9068,@USER________ @USER_____ trazodone huh? thanks for the tip.,1
3372,"hmm, lets see if the doctor will change me to fluoxitine with my olanzipane, rather than the citalopram, i swear my doctor is stupid",1
5749,@USER___ Courageous blog post! --  takes some courage to decide to stop Paxil. My family has struggled with anxiety disorders. Good luck!,1
8215,"@USER______ assuming quetiapine.. do you know the mechanism by which it causes weight gain, please?",1
10801,"@USER______ thalidomide sufferes are not ""horribly deformed."" perhaps you'd let john humphrys know?",1
15137,"@USER______ been tested twice, but after another dr told me to take nexium first for a week.",1
430,"@USER________ effexor i found was not so bad. currently on cymbalta &amp;the wdrawals are vile. internet full of horror stories,",0
7075,@USER_______ @USER____ -generic drugs as effective as amgen's enbrel for arthritis- @USER____ -: a blockbuster drug made b...  @USER_____,1
12822,"The Low Rider song is in a Crestor ad. I give up, I just...seriously, do these record companies have ANY standards any longer?!",1
9606,@USER_____ @USER____ -generic drugs as effective as amgen's enbrel for arthritis- @USER____ -: a blockbuster drug made b...  @USER_______,1
7188,@USER___________ I hope to see a dr and get off the * seroquel when I'm about 30 days in. have to be tapered off. huge pain in the rump.,1
14226,Of course Meridia sends me one immediatly.,1
10032,these eliquis commercials are the worst things on tv.  just awful. written by 6 year olds.,1
16636,Who orders Aciphex for a dog? Ppl w a too much money issue $390.00 for #30 & didn't batt an eyelash LOL,1
