text,label,label_text
"Price will be right for checking credit report Here #39;s a great way to better manage your finances in 2005: Get a free copy of your credit report. Beginning in March, Illinois residents will be entitled to one free credit report from each of the three major ",2,Business
"Insurers Assess Frances #39; Damage Toll Insurers are having their costliest year since 2001, when the September 11th terrorist attacks in the US led to \$26.5 billion in catastrophe claims.",2,Business
LI firm #39;s cancer drug approved A breakthrough cancer drug made by a Long Island company won federal approval late Thursday in a major victory for cancer patients and the region #39;s budding biotech industry.,2,Business
"Update 5: EU Official Concerned About Italy Figures The European Union #39;s top monetary official said Tuesday he was concerned over Italian budget deficit figures, only a week after Greece was challenged over alleged sloppy bookkeeping and possible underreporting of its deficit to present a rosy economic ",2,Business
"The Customer Relationship Expert Takes a Dose of Its Own Medicine Since 1993, Siebel dominated the market for customer service software. In recent years, however, it has stumbled. Can it regain its former glory?",2,Business
"US buy spurs registrar #39;s share surge Australia #39;s Computershare has agreed to buy EquiServe of the United States for US\$292 million (\$423 million), making it the largest US share registrar and driving its shares up by a third.",2,Business
"Emerson may not have pull in bank mergers Canada #39;s business community may have found a well-placed advocate at the cabinet table in David Emerson, but that doesn #39;t mean the new federal Industry Minister will necessarily carry the day on bank mergers.",2,Business
Bristol-Myers Squibb Net Slumps Bristol-Myers Squibb (BMY:NYSE - news - research) reported a sharply lower profit in the third-quarter as generic competition continued to eat away at drug sales and the company ratcheted up spending on research and development of new drugs.,2,Business
Netherlands CSM Sells Candy Operations Dutch bakery ingredients company CSM NV said Thursday it will sell its candy business to investment company CVC Capital Partners Ltd.,2,Business
"AT amp;T deepening workforce slashing, taking \$11.4-billion asset &lt;b&gt;...&lt;/b&gt; NEW YORK (CP) - AT amp;T is deepening its job cuts and now expects to eliminate 20 per cent of its workforce this year. The formerly dominant long-distance telecommunications operator also said Thursday it will ",2,Business
"U.S. Economy Added 144,000 Jobs in August The unemployment rate for August fell to 5.4 percent from 5.5 percent, the lowest since October 2001, the government reported today.",2,Business
BA to sell Qantas stake; analysts see alliance shakeup LONDON : British Airways (BA) said it would sell its 1.1 billion Australian dollar (770 million US) stake in Australia #39;s Qantas in a move seen as likely to fuel a major realignment of airline alliances.,2,Business
"Volvo in worldwide vehicle recall Volvo recalls 460,000 vehicles worldwide because a wiring problem could cause  fans to overheat and burn.",2,Business
"Home sales should dip California #39;s median home price will maintain its record pace next year, reaching above \$500,000 for the first time, but appreciation will ease as sales fall to their second-highest level, according to a forecast released Wednesday.",2,Business
IMF chief asks oil producing nations to boost investment GENEVA: International Monetary Fund (IMF) managing director Rodrigo Rato on Friday called on oil-producing nations to boost investment in production facilities in response to ever rising oil prices.,2,Business
U.S. to Push for More Forex Flexibility  NEW YORK (Reuters) - U.S. Treasury Secretary John Snow on  Tuesday pledged a renewed drive to get countries such as China  to adopt flexible currency rates in order to rein in the  swelling U.S. trade deficit.,2,Business
"Hair Salon Operator Regis Profit Rises (Reuters) Reuters - Regis Corp. (RGS.N), the world's\largest hair salon owner and franchiser, on Tuesday reported a\21 percent rise in quarterly profit, helped by strong sales\growth in its outlets, such as in Wal-Mart stores.",2,Business
Is US Airways Grounded? A second bankruptcy filing comes after a month of warnings and a failure to secure labor concessions.,2,Business
"Economists expect job creation to pick up US employers will add jobs at a quicker pace at the end of 2004 and throughout 2005 than earlier expected, according to a survey of economic forecasters out Monday.",2,Business
"OECD offering a brighter global outlook PARIS The Organization for Economic Cooperation and Development raised its 2004 growth outlook Tuesday for the world economy, forecasting further expansion in Europe and a robust upturn in Japan that would outpace the United States for the first time in ",2,Business
"Semiconductor Sector Slides, Stocks Down  NEW YORK (Reuters) - U.S. stocks fell on Thursday, led by a  decline in the technology sector following a batch of sales  warnings from chip makers and a jump in oil prices to nearly  \$43 a barrel.",2,Business
"Selling lifestyle and TVs Tweeter is caught in the Wal-Mart pickle. Known for top-of-the-line electronics and custom installations, the Canton retailer has been squeezed ever since Wal-Mart began selling televisions en masse.",2,Business
"Growing Signs of a Slowing on Wall Street all Street #39;s earnings growth, fueled by two years of robust trading gains, is showing signs that it may taper off in coming quarters as a sluggish stock market and a less-favorable trading environment take a toll on profits.",2,Business
"Playoff fever hits some on the job Executives around Boston ended business meetings with a handshake and a cheer of ''Go Sox quot; yesterday, turned office televisions from CNN to baseball, and left the office early to catch the team's first playoff game against the Anaheim Angels, which the Sox won 9-3. The weekday afternoon matchup, which started around 4 p.m., sparked workplace debates across Massachusetts, as some ...",2,Business
"This unconventional IPO has a familiar ring Google, like so many dot-coms before it, came roaring out of the IPO gate Thursday priced at the low end of expectations and promptly surged in value as investors piled onto the much-hyped share offering. ",2,Business
UK bankers face Enron fraud trial Three former bankers with the UK #39;s NatWest bank were told on Friday that they should be extradited to the US to face fraud charges connected to the collapsed energy company Enron.,2,Business
"Barclays in talks to buy South Africa #39;s biggest retail bank Barclays is on the verge of buying control of South Africa #39;s biggest retail bank, marking its return to the country where it infamously operated during the apartheid era.",2,Business
"American Express Suing Card Companies Over Antitrust Violations American Express Co., the travel and financial services giant, on Monday sued Visa and MasterCard along with eight banks for damages stemming from anticompetitive practices that prevented American Express from issuing cards through U.S. banks.",2,Business
"Rogers Wireless to buy Canadian rival Microcell NEW YORK -- Rogers Wireless Communications Inc. said yesterday it has agreed to acquire rival Canadian cellphone carrier Microcell Telecommunications Inc. , which had been fending off a hostile suitor.",2,Business
"Wall Street treads water as traders await fresh direction US STOCKS were narrowly mixed yesterday as investors digested a jump in second-quarter gross domestic product, while keeping a close eye on falling oil prices.",2,Business
Oil price hits record on Nigeria worries Crude prices have hit record highs as Nigeria emerges as the new focus of worries about supply security on world oil markets. London Brent on the International Petroleum ,2,Business
"Get free of your stuff  If Alesia Latson had not gotten organized, she'd still be single. Latson hired organization coach Robin Blank to come into her home and help throw away clutter, arranging what remained into a neatly organized basement, pantry, and closets. The process was transforming, preparing her to fall in love and marry Brian Latson, after girlfriends signed her up for an online ...",2,Business
"UnitedHealth to Buy Definity Health  CHICAGO (Reuters) - UnitedHealth Group Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=UNH.N target=/stocks/quickinfo/fullquote""&gt;UNH.N&lt;/A&gt; on  Monday said it would buy Definity Health Corp. for \$300  million, as the No. 1 U.S. health insurer seeks to offer more  health savings accounts, which give consumers incentives to  rein in health costs.",2,Business
"Verizon to enter wireless consolidation fray? Verizon Communications Inc. may be getting into the wireless consolidation game with published reports indicating that the telecommunications provider, which controls 55 percent of No.",2,Business
Official: Fear Factor Adding to Oil Price Saudi Arabia #39;s oil minister Ali Naimi said Monday that the  quot;fear factor quot; over supplies has added \$10 to \$15 a barrel to the price of oil and reiterated that his country is working toward lifting its sustainable oil production capacity.,2,Business
"The Call Is Cheap. The Wiretap Is Extra. At first glance, it might seem like the simple extension of a standard tool in the fight against the bad guys. But in fact, wiretapping Internet phones to monitor criminals and terrorists is ",2,Business
"Auckland airport profit up 13 Auckland International Airport has reported a 13 increase in annual net profit, buoyed by strong growth in passenger numbers and a 30 increase in international seat capacity.",2,Business
News Corp. sets up  #39;poison pill defence #39; to protect Murdoch family &lt;b&gt;...&lt;/b&gt; Global media group News Corp. has launched a shareholders #39; rights plan to protect shareholders #39; interests if any attempt is made to wrest control from executive chairman Rupert Murdoch and his family.,2,Business
"Nearly All Lazard M amp;A Partners Back IPO - Source More than 99 percent of the around 120 Lazard partners who focus on mergers and acquisitions have signed or agreed to sign in favor of the investment bank #39;s plan to sell shares to the public, a source close to the matter said.",2,Business
"Taiwanese PC Maker on Verge of Sales Push Into U.S. and China Acer, the Taiwanese personal computer maker, has appointed an Italian to replace its current president, a move that underscores its raging global ambitions.",2,Business
Apple Stock on Upward Momentum; Analysts Positive Much of the rise in the company #39;s stock yesterday was due to Apple #39;s outlook for the current holiday quarter. Apple said it expects to post a first-quarter profit of between 39 cents and 42 ,2,Business
"Noranda opens takeover field to other suitors VANCOUVER, British &lt;b&gt;...&lt;/b&gt; Noranda Inc. said on Tuesday it is reopening the field to other bidders, or may go it alone, after failing to seal a multibillion-dollar takeover by China Minmetals during seven weeks of exclusive talks.",2,Business
"Oil Ends Above \$50 on Nigeria Fears  NEW YORK (Reuters) - Oil prices ended above \$50 a barrel on  Friday amid concern over possible fighting in Nigeria's  oil-producing delta region, where a two-day truce between rebel  militia and government forces was holding.",2,Business
StocksView: Retail Spurs Wall St. Upturn (Reuters) Reuters - It's beginning to look a lot like\Christmas on Wall Street: Retail stocks have been glowing for\more than a month.,2,Business
US House of Representatives passes new corporate tax bill The US House of representatives on Thursday passed a new corporate tax bill designed to end the trade war with Europe but the bill gives more tax cuts for some business including farmers and big companies.,2,Business
"GM: See Red, Save Green; \$7,500 Cash Back  DETROIT (Reuters) - General Motors Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=GM.N target=/stocks/quickinfo/fullquote""&gt;GM.N&lt;/A&gt; will offer  cash rebates as high as \$7,500 on some 2004 models in its new  ""Red Tag"" incentive program to be launched on Dec. 10 in an  effort to boost sales after two disappointing months, dealers  said on Wednesday.",2,Business
"Dollar hits new low against euro The dollar sank to a record low against the euro and a 7-month low against the yen Thursday, pressured by expectations that nothing will be done at an upcoming G20 meeting to arrest its fall.",2,Business
Branson #39;s Virgin Group creating  #39;21st-century airline #39; in Nigeria Virgin Group boss Richard Branson has signed an agreement with Nigerian President Olusegun Obasanjo to launch a new airline in the African country that will be majority owned by Nigerian investors.,2,Business
"Viacom confirms MarketWatch interest Viacom Inc. confirmed Thursday that it plans to bid for the part of MarketWatch that it doesn #39;t already own. Viacom, which holds a 22.",2,Business
Tesco reigns supreme as it announces 24 rise in profits Tesco demonstrated its position as the country #39;s biggest supermarket chain yesterday with a 24 rise in interim profits and its fastest sales growth in almost 10 years.,2,Business
A Stock From the Industry Side Out Keeping tabs on your company's industry can help energize your portfolio's returns.,2,Business
"Senate Approves \$143B Corporate Tax Measure The move sends President Bush a 650-page measure that reduces taxes for domestic manufacturers, builders and even Hollywood studios and doles out scores of tax breaks for interests groups.",2,Business
"Las Vegas Sands Looks for a Jackpot  NEW YORK (Reuters) - Rolling the dice at a craps table or  wagering a paycheck playing poker may not be the most rational  use of money, but one casino operator is hoping investors will  find its stock a better bet.",2,Business
Former El Paso traders to enter guilty plea Reuters reported on Wednesday that four former El Paso Corp. natural gas traders will plead guilty to criminal charges for reporting bogus trade prices to an industry publication.,2,Business
Disney #39;s board eyeing Iger to replace Eisner Walt Disney Co. #39;s board of directors said company President Robert Iger is  quot;the one internal candidate quot; to replace Disney Chief Executive Michael Eisner and that it also will consider outsiders.,2,Business
"Allied Domecq Says Profit Rose on US Spirits Demand (Update2) Allied Domecq Plc, the world #39;s second- largest liquor maker, said fiscal 2004 earnings rose on US demand for spirits including Malibu rum.",2,Business
"UCB Sells Surface Specialties to Cytec UCB SA announced Friday it made the final move in its transition to a pharmaceuticals-only business, unloading Surface Specialties to Cytec Industries Inc.",2,Business
"Australia #39;s Suncorp-Metway FY Net A\$618M; Outlook Upbeat SYDNEY (Dow Jones)--Australian banking and insurance group Suncorp-Metway Ltd. (SUN.AU) said Friday net profit for the full year ended June 30 jumped 61 to A\$618 million from A\$384 million a year earlier, boosted ",2,Business
Kmart/Home Depot close the deal Kmart and Home Depot have finalized the terms of their deal which will see the sale of 18 Kmart stores to the home-improvement super chain for \$271 million in cash.,2,Business
"Update 4: European Central Bank Keeps Rates Unchanged The European Central Bank left interest rates unchanged Thursday, saying high oil prices meant uncertain prospects for Europe #39;s economic recovery.",2,Business
"Amkor Tech in Talks for Credit Facility Amkor Technology Inc., a provider of semiconductor assembly and test services, said Wednesday that it started talks with a group of institutional lenders regarding a credit facility for a \$300 million term loan.",2,Business
"Chain Store Sales Rise in the Oct 9 Week  NEW YORK (Reuters) - U.S. chain store sales fell in the  first week of October as increased customer traffic in malls  failed to translate into bigger purchases, a report said on  Tuesday.",2,Business
Euro soars as dollar nosedives THE dollar sell-off gained fresh momentum in latest trading with the greenback tumbling to its lowest level for nine years against the currencies of its main trading partners.,2,Business
"Zale Loss Widens Blames Hurricanes Jewelry retailer Zale Corp. (ZLC.N: Quote, Profile, Research) said Tuesday its quarterly loss widened as its business took a hit in the autumn from the string of hurricanes that battered the US Southeast and Puerto Rico.",2,Business
"New Hummer Is Slimmer and Cheaper General Motors will unveil a new Hummer on Wednesday that will be smaller, cheaper and less gas-hungry than its predecessors.",2,Business
Sony bags MGM film biz for 4.8B The Japanese electronics giant struck an agreement to buy the fabled movie studio yesterday after rival Time Warner dropped out of the race.,2,Business
"China awards 3 contracts to upgrade rail lines BEIJING Kawasaki Heavy Industries, Alstom of France and Bombardier of Canada have won contracts to help upgrade China #39;s railway network, the official Xinhua news agency said Sunday.",2,Business
"GCC seeks IMF role JEDDAH: The GCC yesterday sought observer status at meetings of the International Monetary and Financial Committee (IMFC), part of the International Monetary Fund (IMF).",2,Business
Dollar Ignores Data as Downtrend Persists  NEW YORK (Reuters) - The dollar sank across the board on  Friday as dealers shrugged off robust U.S. economic data and  kept their focus on the currency's shaky fundamentals.,2,Business
"Lower Oil Prices, Intel Help Stocks Rise  NEW YORK (Reuters) - U.S. stocks were higher on Thursday,  helped by technology shares like Microsoft Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MSFT.O target=/stocks/quickinfo/fullquote""&gt;MSFT.O&lt;/A&gt; and  Intel Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=INTC.O target=/stocks/quickinfo/fullquote""&gt;INTC.O&lt;/A&gt;, which received a brokerage upgrade, and  crude oil prices dropping below \$48 a barrel.",2,Business
"Icahn Offers \$5.4 Billion for Mylan, Drug Maker The billionaire financier Carl Icahn offered to buy the generic drug maker Mylan Laboratories to force the company to drop its acquisition of King Pharmaceuticals.",2,Business
"Wall Street Fears an Undecided Election  NEW YORK (Reuters) - The doubts, the uncertainty, the  mud-slinging that have kept investors indecisive all year are  set to end one week from Tuesday when U.S. voters go to the  polls.",2,Business
Asia Stocks Near Flat on Economic Data (Reuters) Reuters - Asian shares struggled to break above\the flat line on Friday as dour economic reports in Japan and\South Korea followed lackluster trading in U.S. markets to cap\gains.,2,Business
"Southeast Asia, China, Japan Work to Boost Trade Southeast Asian economic ministers met on Saturday with counterparts from powerhouses Japan and China, and made progress toward liberalizing trade and boosting business, officials said.",2,Business
"ATA Is Latest Airline to File For Protection ATA Holdings Corp., parent of ATA Airlines, the nation's 10th-largest carrier, filed for Chapter 11 bankruptcy reorganization yesterday, becoming the third U.S. airline operating under court protection.",2,Business
"Future Looking Up for Flamel As the nanotech/biotech company earns a profit, keep an eye on two drugs in phase 3 trials.",2,Business
"Update 25: Google #39;s IPO Price Set at \$85 Before Debut On the cusp of its voyage into public trading, Google #39;s initial stock price was set at \$85 and its market value calculated at \$23 billion - less than originally expected, but still impressive for a 6-year-old dot-com dreamed up in a garage. ",2,Business
"DreamWorks stock soars on Wall Street LOS ANGELES - DreamWorks Animation Inc., the film studio behind  quot;Shrek quot; and  quot;Shark Tales, quot; went public Thursday on Wall Street, and its new stock immediately shot up 36 percent.",2,Business
"Plans for air calls Air passengers could soon be allowed to use their mobile phones during flights, Sky News reports. Planes are currently one of the few sanctuaries from the modern curse of the mobile ring tone, but America #39;s ",2,Business
"Dull Holiday Shopping Season Predicted  NEW YORK (Reuters) - Retailers may be in for a blue  Christmas this year as worries about soaring energy prices,  consumers' cost-consciousness and a warmer December than last  year make for lackluster holiday sales, retail analysts said.",2,Business
Bruandwo raises stakes BRUANDWO has bowed to the inevitable and drastically raised its bid for Victorian pubs group Australian Leisure  amp; Hospitality.,2,Business
Weak demand behind Google price cut news analysis Google #39;s decision to cut back its public offering by as much as 30 percent represents a stinging rebuke for a deal once heralded as a surefire windfall not only for the company but the technology industry at large. ,2,Business
Oil prices edge higher US oil prices edged higher Monday as Iraq #39;s oil exports continued at more than 30 percent below normal after sabotage attacks on pipelines.,2,Business
"Apple's 4th-Quarter Profit More Than Doubled Apple announced on Wednesday that its quarterly profit more than doubled because of continued strong sales of iPod music players, beating Wall Street estimates by a wide margin",2,Business
Left 'no threat' to Indian business  Indian Finance Minister Palaniappan Chidambaram seeks to allay foreign investor fears over the influence of communist parties on his government.,2,Business
"Delphi to Eliminate an Additional 8,500 Jobs Delphi, the world #39;s largest auto parts maker, said Friday that it would cut nearly 5 percent of its work force, or 8,500 jobs, as it copes with the declining fortunes ",2,Business
"New record for oil prices Oil prices climbed Friday, closing above \$55 a barrel for the first time, on worries that supplies will be stretched thin this winter while demand from China remains solid.",2,Business
"Oil strikes another new high NEW YORK - Oil prices continued their rise on Monday, as a general strike shut down Nigeria and a Moscow court upheld a billion dollar back tax demand on Yukos, Russia #39;s largest oil producer.",2,Business
"Dollar Sets New Low Mark Against Euro The dollar dropped to a new record in European morning trading against the euro, which rose to \$1.3379 despite the threat of international intervention to stop the US curreny #39;s slide.",2,Business
"New Scrutiny of the Flow of Iraqi Oil to American Consumers Almost until the eve of the invasion of Iraq in March 2003, U.S. oil companies, including ExxonMobil and ChevronTexaco, were among the largest purchasers of Iraqi crude oil.",2,Business
UK bankers face Enron extradition A judge rules that three UK bankers can be extradited to the US to face fraud charges related to a deal with Enron.,2,Business
Morning business news TIMES STILL TOUGH FOR WATERFORD - Waterford Wedgwood has issued interim results for the six months to the end of September. Conditions remain tough for the group.,2,Business
"Questions and answers about Trump #39;s bankruptcy filing The company that operates Donald J. Trump #39;s casinos has filed for bankruptcy protection, along with some related companies. Here are some questions and answers about what this means for Trump, his employees, gamblers and creditors: ",2,Business
"Fletcher Building Considering Bid for Parts of Amatek Group Fletcher Building Ltd., New Zealand #39;s largest building products maker, said it is considering buying parts of Australian construction group Amatek Holdings Ltd.",2,Business
Brookstone Rolls On Brookstone met analyst estimates and has raised guidance for the all-important Christmas quarter.,2,Business
"Sears buys two local Kmart stores Two closed Kmart stores in the Tampa Bay area are among 50 nationwide acquired by Sears, Roebuck and Co. in a \$576-million deal announced Wednesday.",2,Business
"Fed raises key overnight lending rate by 25bps to 1.75 NEW YORK, September 21 (newratings.com) - The US Federal Reserve raised the interest rates by a quarter percentage point today, in-line with the broad expectations.",2,Business
"IMF's Rato Sees World GDP 4.6 Percent  MADRID (Reuters) - IMF Managing Director Rodrigo Rato sees  world economic growth of ""around 4.6 percent"" in 2004 and 2005,  according to an interview published in a Spanish newspaper  interview on Friday.",2,Business
Microsoft Announces Antitrust Settlements Novell and the Computer and Communications Industry Association have agreed to end their participation in the legal case against Microsoft in the European Union.,2,Business
Wheaton attempts another friendly merger RENO--(Mineweb.com) Vancouver-based Goldcorp and Toronto gold-producer Wheaton River Minerals have scheduled a telephone conference Monday morning to announced that Goldcorp will buy Wheaton River for \$2.09 billion in stock.,2,Business
"OPEC aims for four percent increase in oil quotas VIENNA: OPECs core Gulf producers on Wednesday recommended the cartel raise supply quotas by one million barrels a day, four percent, Kuwaiti Oil Minister Sheikh Ahmad al-Fahd al-Sabah said.",2,Business
"UAE Oil Minister Says OPEC Working to Keep Prices in Check Currently, the UAE is  quot;producing almost our full capacity quot; of 2.5 million bpd, Oil Minister Obeid bin Saif al-Nassiri said, commenting on measures to ease the surge in world oil prices.",2,Business
"Rivalry you can bank on For employees at Bank of America's headquarters, lunch time presents geographic as well as culinary challenges. Workers must choose whether to walk a couple of blocks to the city's most popular sandwich shops, which happen to be clustered near the headquarters of Wachovia Corp. , Bank of America's cross-town rival.",2,Business
"Sprint, Nextel in merger talks: reports WASHINGTON (AFP) - US mobile telephone groups Sprint and Nextel are engaged in merger talks which could create the third-biggest US mobile operator worth some 30 billion dollars, according to reports.",2,Business
"Dynamic models demand detachment Where some see stasis, those of us of a certain age tend to see slow-swinging pendulums. Where some perceive exciting ideas as brand new, others perceive in them shades of the past.",2,Business
"Tokyo Stocks Lower Tokyo #39;s Nikkei average fell 0.14 percent by midday on Thursday with losses in shippers, steel makers and several technology shares overshadowing gains in select small-cap ",2,Business
"Germany, France support Turkish invitation to EU membership talks BERLIN : Germany and France both support inviting to European Union membership talks at a summit in December in Brussels, Chancellor Gerhard Schroeder said.",2,Business
"Pilots #39; pact may benefit Comair If Delta Air Lines #39; pilots approve contract concessions, they will be letting the company #39;s regional subsidiaries and affiliates operate almost three times as many 70-seat regional jets as before.",2,Business
"Merck Adopts Severance Safeguards for Executives Drugmaker Merck  amp; Co., under financial siege since pulling its top painkiller Vioxx off the market in September, said Monday it has adopted a plan that ",2,Business
GM and DaimlerChrysler team up on hybrid engine General Motors and DaimlerChrysler are collaborating on development of fuel- saving hybrid engines in hopes of cashing in on an expanding market dominated by hybrid leaders Toyota and Honda.,2,Business
Stocks Rise; Siebel Boosts Tech Shares (Reuters) Reuters - U.S. stocks rose on Monday as oil\prices eased a little and Friday's start-of-quarter buying\spree continued into the new week.,2,Business
"Time for Alternative Minimum Tactics By now, most people have at least heard of the AMT, but those who still think of it as what it was intended to be -- a special tax to make sure rich people pay at least something to the government -- are badly out of date.",2,Business
"Korea Puzzled by US Currency Game Over the weekend, the US Federal Reserve Chairman Alan Greenspan hinted at the maintenance of weak dollar policy (in Germany) while President Bush said he is committed to a strong dollar (in Chile).",2,Business
"Pension adviser takes on United Exiting bankruptcy court could cost United Airlines as much as \$1 billion more than expected if a judge approves a request filed Tuesday on behalf of 95,000 workers at the airline.",2,Business
"Iger is board #39;s Disney guy Although he may face strong competition from rivals outside the company, Walt Disney Co. president and chief operating officer Robert Iger was assured by Disney #39;s board of directors Tuesday ",2,Business
"Two More Top Nokia Execs Exit Nokia (NOK1V.HE: Quote, Profile, Research) said on Friday the head of its networks unit had resigned and another top networks executive left, in the second major shake-up ",2,Business
"Consumer confidence flat in October Though consumer confidence is on the downslide for the country as a whole, it #39;s flat in the region of which Ohio is a part. For the East North Central region, the Conference Board #39;s consumer confidence index ",2,Business
"American to postpone buying 54 planes FORT WORTH, Texas - American Airlines will put off buying \$2.7 billion worth of new airplanes from Boeing Co. as the airline struggles amid heavy competition and high fuel prices.",2,Business
"PeopleSoft Expects Sales Above Estimates Business software maker PeopleSoft Inc. said Monday that it expects third-quarter revenue to range between \$680 million and \$695 million, above average Wall Street estimates of \$651.",2,Business
"Ellison: Oracle Makes  #39;Final #39; PeopleSoft Bid, But CEO Can #39;t Buy &lt;b&gt;...&lt;/b&gt; Oracle (nasdaq: ORCL - news - people ) presented its  quot;best and final offer quot; for takeover prey PeopleSoft (nasdaq: PSFT - news - people ) Monday.",2,Business
"Japanese Internet Co. Acquires Daiei Hawks Japanese Internet service provider Softbank Corp. agreed Tuesday to pay troubled retailer Daiei Inc. 5 billion yen (US\$48.5 million; euro36.61 million) for its baseball team, the Daiei Hawks, becoming the ",2,Business
"Mortgage Giants Are Near Top in Lobby Cost Fannie Mae and Freddie Mac, the giant government-chartered mortgage funding companies, continued to spend more on lobbying in the first half of this year than almost every other corporation in the United States.",2,Business
Power tools for the electricity regulator Electricity Commissioner Roy Hemmingway has finally been issued with the weapons needed to fulfil his role as New Zealand #39;s top energy regulator.,2,Business
"Marsh  amp; McLennan  quot;underweight quot; NEW YORK, October 27 (newratings.com) - Analyst Jay H Gelb of Prudential Financial maintains his  quot;underweight quot; rating on Marsh  amp; McLennan Companies (MMC.",2,Business
"Unocal to pay villagers, fund improvements to settle rights case LOS ANGELES - Unocal Corp. will settle a human rights case filed over a pipeline in Southeast Asia by paying villagers and funding improvements to living conditions along the project route, lawyers on both sides said Monday.",2,Business
"EDS to cut up to 20,000 jobs over two years Electronic Data Systems plans to cut 15,000 to 20,000 jobs over the next two years, as the struggling technology services giant tries to slash costs and regain its footing.",2,Business
"The Forbes 400 richest Americans The economy #39;s recovery may be a little shaky, but you wouldn #39;t know it from looking at this year #39;s Forbes 400. In this, Forbes #39; 23rd annual ranking of the 400 richest people in America, the combined net worth ",2,Business
"Sprint to cut 700 jobs as it trims back service Sprint Corp., the telecommunications giant, said yesterday it will cut 700 jobs in its business solutions division as it stops selling business long distance services outside of package deals. The cuts represent 7.8 percent of the division's workforce.",2,Business
"Coventry Health to Buy First Health  CHICAGO (Reuters) - Coventry Health Care Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CVH.N target=/stocks/quickinfo/fullquote""&gt;CVH.N&lt;/A&gt; on  Thursday agreed to buy rival health plan First Health Group  Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=FHCC.O target=/stocks/quickinfo/fullquote""&gt;FHCC.O&lt;/A&gt; for \$1.8 billion in stock and cash as it looks  to expand its geographic reach and keep pace with rivals.",2,Business
"US Stock-Index Futures Decline; Citigroup, GE Slip in Europe US stock-index futures declined. Dow Jones Industrial Average shares including General Electric Co. slipped in Europe. Citigroup Inc.",2,Business
"Moscow Court Rejects Yukos Appeal A Moscow court has rejected a request to drop part of the criminal case against the jailed former chief of Yukos oil company, Mikhail Khodorkovsky. ",2,Business
"In one man's view, leaders shortchange strategy In the 1990s, as their European rival Airbus Industrie gobbled up market share, senior executives at aircraft builder Boeing Co. -- aviation engineers, financial analysts, retired military brass -- spent hours at team meetings reviewing the Boeing advertising campaign.",2,Business
Backed Into a Currency Corner? Don #39;t Overreact down - against other major currencies. The tumble has helped the portfolios of some fortunate Americans by bolstering the returns of their foreign stocks and bonds.,2,Business
Vector share float looms Vector #39;s \$1.3 billion bid for NGC promises a public offering of shares in a new local energy giant within 12 months. Vector put up \$3 a share to win the bidding war for the 66 per cent stake in NGC owned by Australian Gas Light (AGL).,2,Business
Tiffany's Pricey Elements Tiffany is taking it on the chin as spiking raw material costs eat into its bottom line.,2,Business
"Retailers Looking to Move Plasma TV's (AP) AP - Hanging stockings by the chimney with care? Retailers hope that St. Nicholas soon will be there  #151; to hang a 42-inch plasma-screen TV. As prices drop for high-end televisions, sales are leaping. Retailers expect to sell twice as many plasma-screen televisions and three times as many LCD televisions this year, according to the Consumer Electronics Association.",2,Business
"Dell Q3 profit rises 25 percent SAN FRANCISCO (CBS.MW) -- Dell Inc. said Thursday its third-quarter profit rose 25 percent from a year earlier as the No. 1 personal-computer maker boosted sales of its PCs, laptops and other gear by 18 percent.",2,Business
Nortel hires Accenture to help fix global financial organization &lt;b&gt;...&lt;/b&gt; TORONTO (CP) - Nortel Networks said Friday it has hired giant consulting firm Accenture to help fix its troubled financial organization.,2,Business
"Johnson  amp; Johnson in Talks to Buy Guidant, NY Times Reports Johnson  amp; Johnson is in advanced talks to buy Guidant Corp. for more than \$24 billion, the New York Times reported, citing executives whom the newspaper didn #39;t name.",2,Business
Netflix Sees Green Netflix spins the color wheel for a spell and it's a much brighter color than red.,2,Business
Group nears deal for casinos - report SAN FRANCISCO (CBS.MW) -- A group led by privately held Colony Capital is close to reaching an agreement to buy the Atlantic City Hilton and three other casinos in the Chicago area and Mississippi for about \$1.,2,Business
Car makers ready to return to work PRODUCTION is set to resume at Ellesmere Port #39;s Vauxhall plant after striking German workers returned to work. Production of the new Astra came to a standstill yesterday due ,2,Business
"Westfield lands \$1.48b. knock out blow to Multiplex Westfield Group has upped the ante in its expansion plans into the United Kingdom retail market with a \$1.48 billion cash bid to buy out Duelguide plc, the company which owns retail property group Chelsfield plc.",2,Business
Oil Falls from Highs After Missing \$50 Oil prices eased from new highs on Friday as dealers pocketed profits from a long record-breaking run after escalating violence in Iraq took US crude close to \$50 a barrel.,2,Business
French finance minister calls for European energy policy French Finance Minister Nicolas Sarkozy on Tuesday called for a European energy policy and said France #39;s eurozone partners should join it in a plan to pass on surplus tax receipts to consumers.,2,Business
MedImmune Ends Some Vitaxin Testing MedImmune Inc. said yesterday it has ended advanced human testing of its drug Vitaxin to treat rheumatoid arthritis and psoriasis because it failed to show clinical benefits in preliminary results.,2,Business
